city_name,latitude,longitude,elevation_(m),temperature_(°c),land_cover,population_density_(people/km²),energy_consumption_(kwh),air_quality_index_(aqi),urban_greenness_ratio_(%),health_impact_(mortality_rate/100k),wind_speed_(km/h),humidity_(%),annual_rainfall_(mm),gdp_per_capita_(usd),weather_temp_mean,weather_rain_mean,weather_wind_mean,micro_temp_mean,micro_humidity_mean,micro_ndvi_mean,micro_solar_mean,env_health_impact_mean,env_greenness_mean,env_air_quality_mean,disease_rate_mean
City_11,-86.29479102675556,40.82947053688434,995.44248818821,30.324643467902337,Industrial,7081,41342.162061215175,162,16.857424407637158,34.45438268741148,0.6041354684786948,72.20697589441508,1270.116111437923,47563.68195695894,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_12,84.58377338915898,-29.432506935377205,4444.506035984911,27.95307690566236,Green Space,6817,39318.7514117154,121,39.03495422771425,41.16366063400151,4.613511165396486,47.43107818794832,2385.9655681422714,27248.759552345466,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_13,59.83967534407592,155.78225400744475,4248.267028589759,33.88809239887337,Industrial,1026,27646.48066544563,50,35.275438019493194,27.809534631500583,26.58513882167979,43.398651595578656,1720.7521195633842,20315.33423539549,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_14,-51.77896007791029,131.78300022014702,177.42065115827654,10.45581456690904,Urban,7248,5893.47423567273,138,17.20393930065998,38.97583507120317,13.755556865610462,57.449841054286296,2169.947571365925,42561.95329909188,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_15,-57.27150590272189,-163.72127876177183,3175.088276320598,14.894449642088652,Urban,905,34714.17774796468,76,41.19992427644912,0.8100198669733605,16.937719168003905,66.33229758024248,1920.7030014246643,25156.15281244636,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_16,-56.98718822638191,-170.50788918098928,4163.617428370496,10.189071874453552,Industrial,8486,12852.555294153151,113,23.682020893038583,40.91902123897676,19.89081611169442,57.508672997341655,725.0062610532635,24123.22301766163,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_17,-35.23639626728321,-44.47318792390215,812.5890530730009,26.18686785386508,Water,4240,45642.3664356018,112,34.39171592720062,2.006942954268326,20.37199813486912,51.07016527805234,1971.8408127478976,25025.311981081588,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_18,4.456157693802808,111.79919908145985,2555.753537486833,32.450763723749674,Urban,2346,42075.00261773954,64,14.113616213853094,44.49566881814312,27.952212099495245,62.32684735561763,1050.197763118249,42492.46509161752,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_19,-12.249896644419168,175.41940655338,4119.697339146188,16.087057414407482,Urban,1978,35759.765387282154,98,32.97920286068116,49.59813736193217,29.908482522350088,53.880093416488,1778.2156939894128,41765.13554271455,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_20,-37.57875476435245,-125.84991920272984,152.7569036360948,33.175863619907666,Water,1271,47493.45183572539,158,25.323173402141016,14.70337310883889,21.604723827928208,77.31470760506532,1181.9239472859772,20772.47962957035,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_21,20.133521050028307,33.88705752676864,3138.39120261078,11.506684757239022,Water,6025,2539.6692540523736,169,51.11906055926772,10.515927814289682,8.616636276154525,76.90580558414288,2495.3445265293185,17331.693133655725,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_22,-64.89110508263246,-42.87929161283225,1338.0705331764784,33.36090067013786,Green Space,9270,37073.82082797734,56,12.848936349868412,38.26816819290204,26.392572068830308,60.09487279888382,1027.1029589935556,25104.47317791733,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_23,-37.41396326366073,169.16918321325716,4159.782879194387,18.790567180990863,Water,693,17181.89618748386,85,30.93036374591649,12.65131704601266,1.4766274362228482,53.11535976073034,1058.2609415485394,29065.852977118346,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_24,-24.0548682071355,123.16281232885513,4369.762103244155,12.535520711230411,Industrial,2507,45397.22839863189,52,32.9215712065719,43.278119158610174,6.932425586234886,69.48529655826556,2361.344511124797,12678.52332077185,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_25,-7.907402840933528,121.79833369600964,4249.199201010452,22.146793979658145,Industrial,1685,14067.084636436904,182,46.250303814955934,5.142129607873835,26.92157152391145,41.46851773932266,549.2888092726454,39903.79915106394,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_26,51.33167305074244,-11.27046247381071,2133.963974958587,16.4194141930127,Green Space,2894,36517.96846643584,50,38.71437875451055,6.297759818967913,7.685745433180648,58.990760241746045,1893.3779757463933,24837.65552088872,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_27,-54.05871921149525,-30.66497915844053,3879.1919294519103,17.12182254904807,Urban,9802,44004.70396288829,90,43.360616859709054,48.957577755030776,6.619531788652454,53.45293577081334,1950.6527814717565,17368.23187257802,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_28,2.562198914450093,-81.57345410494575,3800.472293407817,17.682249123157163,Urban,4505,3041.1841007514386,92,48.8524642825878,33.69194491350023,4.143758794207417,76.82143540410219,2172.757154820799,6234.22865523554,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_29,16.63462239516764,-159.70482120566624,1435.9521295946504,30.075647445816585,Water,7929,20484.73140000977,151,53.11014868290944,42.34436122144764,25.77335272940749,40.4801210909073,2448.878621276951,12703.41285977674,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_30,-81.63892571040041,131.30005545181916,3730.119633678048,23.47903191688136,Industrial,2761,38353.142569075,81,25.693774836123524,16.2164688675759,15.001747775732602,62.11259502873396,2451.203838313305,47514.7774160432,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_31,19.358073342258905,112.64436328682793,166.53435621971678,17.782692478900092,Urban,4236,23291.02558587177,117,36.90113526819515,33.82418747603022,20.246796091624645,69.62654324266504,630.5535151329278,15949.884654156804,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_32,-59.30565773628753,179.898362383007,2683.214453169239,25.25834458277296,Green Space,7216,14095.37885988617,182,52.00540392196,29.71209136542986,7.17199152225089,59.40071950096165,2143.678645505805,9274.10517898473,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_33,-78.29071326264969,178.78926134660594,1035.0397677946637,27.90376685557984,Green Space,5375,11770.46209233631,84,59.472556548252825,30.15750600614735,22.74121263033649,43.41612120650887,1792.6198673147626,23572.966791094663,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_34,80.79939670559997,19.95541401694589,542.5509859977547,16.815600018338344,Industrial,9421,7444.395078902517,75,54.47596555218816,34.126622976886075,22.800166348862955,78.8984556011161,1794.6842687461824,16047.299424652185,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_35,83.81376595342067,96.83546946498376,346.2894073314412,20.33872753813379,Green Space,4878,42999.34843295783,61,28.57336313121884,28.76795865645493,9.377940747249005,60.72041725504391,756.6998532293896,2722.8032632885133,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_36,55.51152266096301,160.1156627576741,3133.299491451629,13.04715233342369,Green Space,8315,29192.41475932624,84,19.758325860932523,21.453118465133297,12.320478990308484,64.56744977276045,1800.3743328913067,16834.115646691447,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_37,-35.16952154879328,125.87306064386814,1529.4373369562977,14.528733738367007,Industrial,3951,4742.862304581344,125,34.469626870329435,13.796134719027345,6.290708322906026,49.46439130830029,2464.9651612024954,27661.32257303396,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_38,-72.4190194788509,-90.95468337244884,3261.4504718794265,27.02794634912457,Water,8116,19746.43585496113,162,47.08207259180211,38.4290665456601,29.296830699687128,59.33992340427216,2323.6371390788936,28033.90622897838,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_39,33.161944772188235,-17.80411128836633,294.10353359524066,14.535958692390674,Water,3300,19018.948889450385,65,34.62845353766488,11.31362150015931,19.368077311752348,57.16597967833288,1378.261321609701,18471.387137667545,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_40,-10.77255112687176,-133.5026105454618,1418.8065202377466,23.129084591676506,Green Space,8833,9905.220344763686,139,34.15904316568343,34.61771530772071,28.036316421465465,42.99583368007935,579.8959465721887,22917.83505637743,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_41,-68.03311772793981,163.45836981314005,2427.7108156890176,27.726156543060817,Water,5910,22339.873648137345,135,51.91152105409003,11.666641132466331,9.101566308873997,44.24641414189869,1224.5869800004098,48310.37799350356,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_42,-0.8681561799713648,38.222868402316806,3558.254241775336,12.671923077368596,Water,1955,17272.868904263683,87,28.07018895335932,31.266508497722693,23.456727389906693,73.49890078475099,2152.7806232011103,19490.07538428527,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_43,-83.81006619926069,-97.68859001875342,1434.3862631943146,24.182805490722583,Green Space,7392,17748.381569116944,68,52.98973374058228,37.35391335645144,22.97575931654226,49.592798088263606,1902.998202930332,13653.113849739166,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_44,73.67767237418076,61.81224638610843,2816.5111939665408,16.414069592534094,Water,6308,37212.301331609975,109,30.34024004758617,10.93569444532696,20.749669555996245,47.79833085994522,1418.6873111879129,12929.885159271244,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_45,-43.41960331199695,42.5261665648425,3986.899867062842,34.0731718809395,Green Space,7296,11939.905889754618,126,26.41165528391697,2.997165043065414,28.96916925800401,60.196458050005575,610.2030703176622,23430.466022502573,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_46,29.25401118371676,-51.06142150817743,2771.3843468203704,22.08864116799812,Urban,5296,32451.137983912417,142,32.69949555998495,6.548687149708704,11.806660083189469,70.74988525450053,1353.7894556466051,38216.48728713026,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_47,-33.89200630390603,-139.11926680813357,1048.317636391352,30.14981374437896,Industrial,5593,28961.83157016581,90,48.12234793374342,30.29984836355128,3.921519707692719,42.47786074315952,1438.049879435767,11093.421025235188,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_48,3.612243812005943,61.76635041340785,109.8035170044211,23.755663553906544,Industrial,1825,28836.533104555496,166,16.300101393199714,42.47232031128678,20.15126577732182,63.07231678553024,2357.111065788272,35755.510229897634,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_49,8.407850281790331,7.310772325365576,3915.444932554185,11.08531332137048,Water,5476,33487.35996094702,35,19.820960793600868,2.2498410617712183,21.879294014316184,44.76841771362294,1782.172207164319,2036.341344121398,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_50,-56.72619800540513,98.03462102483012,95.71234882674212,25.82878438985056,Water,9905,27870.719773587043,138,57.5722412831546,36.70756295208231,17.25181720376444,41.45844203302474,1123.3058333092977,21527.71592121336,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_51,84.52523299762055,7.258860400317616,3936.157527078897,33.78508355516642,Water,1659,44083.50062747285,64,18.774581369067867,17.065932297502606,6.204536794001888,42.1097580864887,1550.6365289014427,39017.38819493655,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_52,49.52390820500062,126.78534011467444,2380.217103122454,25.04029550365828,Industrial,5150,34103.42450556273,68,38.38636589655273,23.92641849597613,15.133678250080662,73.36656432833766,632.1106156443202,17597.91483294714,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_53,79.10980948155404,18.68646195881479,4225.804643308033,30.47972148566976,Urban,5487,27801.199317198018,179,38.96572333309689,46.44297749227828,9.365692097073882,44.71889934512247,2445.1364712994737,28623.117970824573,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_54,71.0689230769768,21.93766975273905,3594.5245609814942,32.1051615837102,Urban,5197,41658.3928940946,198,34.48122310251224,16.598575236792275,12.823995845000672,41.80605457649168,1220.119803861452,11043.982408469628,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_55,17.62199618599533,135.59529695700422,4490.703497400019,15.701994298723312,Industrial,840,30701.18168174051,147,42.23726242884093,23.2668466969743,19.35655727533992,57.51599548571649,1455.7347098262717,37357.77416518244,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_56,75.93736230416104,-34.74616816353708,1578.2031695326957,15.301120997705668,Urban,4328,15266.068141473772,34,21.49133628988092,0.6841207380340553,22.35644228072504,73.75973887768099,1210.5679484738453,3561.6760601692213,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_57,-74.0713496306545,-131.75451775776935,3452.347300190071,25.2745247212748,Industrial,2468,11147.65099065199,199,37.633113388837415,4.079936000241919,6.9667407270402935,50.49633505957208,1865.0234602324003,42774.58959889952,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_58,-54.72308476455387,-169.63823652719796,1808.6891112415897,20.27571174516762,Urban,1203,8464.06149747126,116,28.608662762344856,12.9295795567392,12.1597608194086,56.868504701036656,1824.464316659186,10711.622934661738,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_59,-81.85908799610314,91.84941204250282,2159.44029136759,30.99653257166801,Green Space,5982,45073.30541475898,105,43.08336298145945,1.3926120410537202,8.074847129748875,41.59690130255005,1930.6446210582712,43845.50355370821,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_60,-31.44054046261241,43.31143848724727,2823.774584482665,32.50057808495028,Green Space,6876,35796.636158105226,187,17.061177168657473,31.56876630241255,5.9589484158560735,57.96314056539504,1036.2864592238416,18273.93282372535,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_61,-20.03808785589324,73.46871651572047,3931.547013838525,18.83553448256795,Industrial,2300,46931.543470051714,86,38.54387084197381,21.319917840081125,23.50161659987516,63.10452322548535,1131.336962328132,36411.49514924984,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_62,-41.15717428069873,-103.33290185679212,4428.375611396828,15.921763974362053,Urban,5963,30561.29848003221,156,19.263517769166185,27.407260136401103,27.277580833109774,62.83628215008579,750.5024621924159,16642.039591523237,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_63,59.17275164734727,-130.90626878876287,3457.230362390332,29.513137881096547,Water,5412,24196.643193250715,58,23.93215315575182,8.732359294816478,11.106965570537302,53.29706768697461,1811.0199436922253,45389.67189049773,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_64,-25.784401195153933,-174.76392035956252,1879.950519753002,16.870150888703403,Urban,5148,3926.107959573577,194,20.93549001617916,14.796601471830806,22.538367731213008,52.62132722652542,579.5942546713051,7205.219150400344,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_65,-39.43178825627146,-53.78847882962509,1896.106510246816,30.56535796284196,Green Space,1355,33910.47179575546,116,19.14188899344085,33.191223742636254,26.90985868093233,44.26494475746392,1695.364671046918,9747.469674357337,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_66,7.685294968484726,32.37036726766792,3319.120357150012,20.59345634121907,Green Space,3366,29528.22922864333,170,51.28554757803335,48.26513618151999,25.383726315906948,54.67193282585073,2239.3917697032675,25158.47613278132,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_67,-64.63363950454273,-38.79214376409635,1074.4971559573603,26.68874748228676,Urban,682,49520.23578579345,189,24.28537838304452,2.52083868011046,5.484401656176777,43.979786754918585,2281.664296579267,5014.98351286916,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_68,54.395456535727135,-22.50902807145755,497.133509091276,12.388382845866705,Urban,3612,12718.780111329908,75,56.35618909322247,44.5192160427633,28.68875644540084,70.66383778848206,1398.0755207399234,10603.029050386334,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_69,-76.58088413764125,145.49713001774944,1595.7997093834945,25.596483116914325,Water,6170,27006.13040905496,145,58.49632626725954,28.844060065560424,11.300293212883874,78.65097190992743,1418.6073764261475,47244.55272838871,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_70,87.63964858809311,-54.62803187161188,1292.5754624433678,21.294191968430727,Water,4992,32896.90942078556,141,38.56302349685487,28.195978337781185,10.17721983521509,78.80297826666828,653.9383660160347,48847.99339624647,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_71,49.004058473398345,5.036216097531877,1333.3865420519553,24.66521157938685,Urban,6323,32584.96756237484,180,17.15005613328632,25.013926760388017,1.87293981833341,74.60284397501576,1841.530050886072,19436.707137190675,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_72,-54.23117732384897,102.11508458681152,1051.2348797245947,14.200355193621586,Urban,2017,28503.38360447173,74,28.727412168979065,3.469704295209169,14.58520962314649,64.03168597358476,2142.518840745691,46241.01502968284,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_73,-89.00601891775156,-37.24459836434275,189.4193533636285,28.421843623604552,Urban,5502,39069.47250603405,174,49.8866131674107,4.493842586808033,3.270408469227861,68.0346278897552,989.310109209426,27696.409107998155,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_74,56.783057121870144,43.95121208203446,80.43270630036214,31.56992693858072,Urban,1856,11044.079266814004,133,28.36953643485352,30.045600282954304,7.4561946278227795,51.40823210721656,1342.6017632667294,14217.380827814584,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_75,37.234321892571074,130.45093514882825,4444.750753812142,15.418495002269392,Industrial,4129,36555.732813446375,114,14.350860915139435,17.047928571777916,9.508278653018442,65.23081680690483,2177.6786735305404,35417.53733294933,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_76,41.22129024737771,161.82742451675114,1924.9791018113808,12.392863888004044,Urban,4128,31366.99400022137,163,37.8392455464094,45.86340332888403,24.26478970475052,58.2259819775951,2254.240935324576,33286.188522168,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
City_77,48.82866240347025,-127.05354686554634,1729.4699122185675,10.59096465115841,Water,8710,44907.6804779341,137,52.25604257480174,20.329526867973613,26.264659511876896,59.2806935910773,986.359960528452,49467.14063632793,30.90090341655716,3.0927507665352607,15.523795444590451,12.514738425925925,60.30393402777778,0.5027037037037038,547.5015138888889,0,0,0,9.870447192024542
